mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,label,modality,source,original_filename,segment_filename
-678.8438079912266,58.26364189177181,203.1614301145147,24.591754734413232,-67.00933660321878,33.908916021747785,-14.225837181722003,18.282015807131536,-26.670638823721436,9.056702676644926,30.58643929561557,10.793066517737108,-20.704477545025227,9.844640593392464,-10.316109143149742,4.889694700296614,-25.001503191807483,5.514771020579078,-18.00412731366506,4.865850177615539,-2.2468973590995454,2.3383466358747196,-8.034631700065285,3.284200957585593,-4.8371639812549905,2.0671320407131955,-11.703596364564124,3.4436239478433253,-2.317766923545867,1.9292155240366917,-11.574365969852003,3.96752896195057,-6.696619980036591,3.433414550466494,-8.628383969266011,2.934232638402674,-8.145373627729072,2.428473895718544,-8.134394567040879,4.686774311455356,1,HS,HS,HS/M_AVB_RC.wav,train/HS_segmented/M_AVB_RC_seg_3.wav
-642.7637849350026,19.659353550054142,216.59055241418673,15.81689668634995,-93.63114776555784,8.678994671981942,-23.86432902428524,3.598917444107896,-18.336403765226166,6.296095420982774,34.16365809019418,9.83497647231797,-22.432429683140306,8.4431347273768,-7.494852006154291,4.7269216115800425,-25.43839261958831,5.976051286718917,-20.732595403413953,3.3880713552851836,-1.8875375150673959,2.154777445150864,-7.1211238968025405,3.7811474432311925,-4.631465551183016,1.83063866538456,-12.921008032420477,2.967626337717148,-3.2819960724349118,1.3013715837513513,-12.156181550392636,2.7192037177408532,-6.224016712930297,3.517181791575294,-10.034470172777628,2.004360161397955,-8.262862959009068,1.9881816311780967,-7.744767988916354,3.8716798406225914,1,HS,HS,HS/M_AVB_RC.wav,train/HS_segmented/M_AVB_RC_seg_4.wav
-682.9620423393033,59.77936056690595,200.3577123013312,23.602967168149135,-62.1559750844129,36.03161800090579,-11.728369401175524,20.816332632011704,-23.572560076647356,9.067376698900311,32.522556459294975,10.053899084892059,-18.131977036647537,7.338231358498842,-8.598688136808413,5.127232665072053,-22.429644935263614,3.9001050696392867,-17.674176083635423,3.964301989240194,-1.685723019133207,3.5960463634324475,-7.866984076445354,4.5113328144682,-4.404918268865063,2.3744050572935946,-9.605186006859942,3.3288556887796896,-3.386156864392572,2.18684467153486,-11.811125270605217,4.501776853377477,-8.075857950426558,4.936964196083397,-9.608049783650701,3.3001823677216127,-7.128770918750461,3.312615090973752,-9.20035249266136,6.241730366541565,1,HS,HS,HS/M_AVB_RC.wav,train/HS_segmented/M_AVB_RC_seg_5.wav
-677.4658577084226,55.04708895748381,197.47871421043686,24.414672882814312,-70.98767000876923,38.88130505336076,-14.227417772136036,16.674888574820507,-27.805165543252063,9.804779045924649,29.392774412007608,8.263541212689026,-22.17297352948914,9.844899037997811,-10.84975269342585,3.8379547607760993,-25.830600983774346,6.688080354595467,-19.792331128932023,3.86438649076456,-5.384662024253099,3.513408739848295,-9.052161675057265,4.266786204259024,-4.652424627768393,1.9169932503021643,-12.370453141996105,3.9633385274166852,-4.444139816223213,3.101186826990364,-11.261514089917696,2.5757025610917403,-5.745520951316226,3.069154836002355,-9.610413367600987,2.731236215537924,-7.695706817824876,2.702756847447716,-8.523450267097648,3.136800651485252,1,HS,HS,HS/M_AVB_RC.wav,train/HS_segmented/M_AVB_RC_seg_6.wav
-679.1310851792991,63.63342878844568,201.00022089191427,43.83801284968813,-0.9828667102742928,23.916647880693397,17.354119144260537,14.712028933530966,-7.111720026735546,7.925589536419128,21.310664486769184,8.97174639492032,-13.096314907280457,15.360280288007274,-5.4412832278993815,3.926978707873642,-2.924813761838217,3.259041661299249,-13.71798785917026,3.3372208509283063,-10.992803947429696,2.559553157102037,-19.642800817879866,3.0131604762886406,-10.47104058701176,2.788689078172307,-18.780629385892553,3.8577481492029424,-15.291038124640291,1.8542230060831972,-15.790763909278093,2.867541008664817,-13.484662221699722,2.258474612495509,-10.350310418479218,2.5696300938291854,-10.114878544780987,2.3740421817124266,-6.548979589414409,1.8577257612828741,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_0.wav
-651.619463768014,60.88663073795917,199.2085819186534,53.79577327662331,-3.588242878135923,22.66055489940047,6.305479686150357,22.327513503194602,-0.9546521349457653,6.5016952635244305,7.547466895379367,11.394720177940876,-15.8520272913402,13.424267658964926,-9.117508469881791,4.462674147921742,-2.9398189616396366,3.712955061039414,-15.662598113871775,4.914164534310718,-13.619692722798863,2.677367082962631,-21.780715436283135,3.936103085207948,-16.856810805525846,3.7360777665210425,-21.01456357384307,4.359198005019717,-20.68070292666585,5.518144719383981,-17.686877816019674,2.773022755739008,-16.70042833829916,2.6458363482232405,-12.02811529226334,2.408828624034443,-12.417915321176128,3.215667034922619,-9.24630298175619,2.9593139192382054,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_1.wav
-672.5667968757948,86.70081292501177,184.610919314207,47.172453814413096,2.9828852885200545,20.95975555538779,11.036325162018395,19.594414976202987,-4.251861430882223,10.347962048561635,12.886704759794418,12.718038292952217,-11.255644901911854,16.566385006155212,-7.7817579513616835,2.6065397472556167,-4.004015450100207,1.9473815883184868,-14.986950000176032,3.968959314193346,-14.013892179492398,2.546620919701081,-21.68517085316837,4.681944557384184,-15.413612168301224,3.507914650576055,-20.129865918327248,5.599153822530938,-20.3090602340433,3.019332974806352,-18.771111625347636,2.1172614614588716,-17.082271724957643,2.756253498853665,-13.91420842794787,2.815768158001184,-13.982435102339284,2.6430245862361694,-11.792468193209602,2.1027319789737686,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_2.wav
-660.4103353561155,66.46325138983217,198.43194855061654,53.72440430751641,-0.7926314975412607,22.671762759557684,4.7151339292635654,21.09834142809568,-3.4564049453658248,7.6363385833881665,5.272004311514723,11.19576043076268,-16.198234515744016,12.963333011517834,-8.981501031308518,2.9214686460650654,-4.8610823865376025,4.002238037784446,-19.339388356248495,5.447273035963471,-14.919231900594914,2.339559041691905,-21.491790218533154,4.468888450436494,-17.747742335223514,3.2959938285829407,-21.79517736852108,3.392392147575697,-21.297390059970596,3.650451932050477,-18.633442518366035,1.5061433326591283,-17.40520046908082,2.5230894536941815,-12.86514171175524,3.2638090617758797,-12.840209693389284,2.8097625444580103,-9.48175785054794,2.713500642183553,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_3.wav
-686.9846550750708,70.80488486936508,182.4720978855576,49.335767759076724,8.614315531531341,18.396304666996937,9.834551450662191,20.710228376125745,0.09405289009524331,6.950559729707711,10.246633177717737,12.146277141203887,-10.556189173487638,13.325230468108028,-9.192324935005733,2.5338363236906383,-3.893230039424093,4.935869464733961,-16.41098024374409,5.33647146618747,-14.090034372633728,2.5485358491383168,-21.319568814182205,3.0639545155747974,-17.208407154851695,3.679797203509916,-19.798614979442394,2.95387979409279,-20.23072329594195,3.2215367205935954,-17.908042543548266,1.8760662260157517,-18.491618219397274,3.407979954047639,-14.255089047155584,2.456740852533357,-13.996720731682991,2.4647456066043425,-9.296634023337361,4.017978344984231,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_4.wav
-673.1661915344805,79.09354486917951,180.05339322409986,49.59206221099469,3.3565538561273165,24.187413470925474,9.717154251376057,17.66859925268529,-5.948791985773973,14.938090102948642,9.980892714406163,10.178197425709753,-12.704179900242117,15.216333437815967,-8.662071444841063,4.8806913488274155,-6.428037775735841,3.685249324337421,-18.32296860947679,4.0401144359019465,-12.865015090129026,4.3445674586985135,-20.649043782084554,3.7169671227758894,-15.912331599013886,4.247767948317298,-19.64592447320651,6.716434966741335,-21.297304128856293,4.466146805335141,-18.82998931800231,3.312877006039183,-16.779433242402717,2.116085518463157,-13.243006934382413,1.930402351084755,-13.597838113741053,2.224519965112487,-10.285055117261624,2.4925205426268793,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_5.wav
-643.4487191165372,58.00973806514472,195.38238868616838,56.8068974854567,-3.9451974210043605,23.131015794799026,3.9120630876959437,24.03041617446123,-0.7531797574316226,9.62200829178217,7.451421181531478,12.428531464056343,-16.74564453719306,14.182962917522499,-9.40294164915259,5.0074192018550905,-3.6829611860706044,4.5738334593772025,-16.178450785534224,5.315247009795595,-14.400636076139872,2.7000491001361904,-20.82768397975223,3.398469879576866,-17.764607902019048,3.862703319760957,-21.605715109679227,4.473378523521794,-21.743908858309016,4.219047913164982,-19.41719819671225,2.288146336543572,-17.344159480096174,2.65806638040333,-13.360465890571051,3.0700441246543275,-14.03091544936808,3.146152847547063,-10.930211838138774,3.1420925832183064,1,HS,HS,HS/M_AVB_LLSB.wav,train/HS_segmented/M_AVB_LLSB_seg_6.wav
-671.064706892307,61.65314300856913,215.7040861784409,33.98656672197086,-56.32349527934221,29.324624624297527,-12.862284107162093,20.847794729844296,-36.86659672011659,8.466325121662962,14.043307761491084,12.11067164653417,-34.33307478817024,19.094217659227084,-8.65298378702719,2.4398014166941997,-17.82059175919481,4.014139394011498,-16.671834542695365,4.754524853569928,-2.63773250603619,2.5623164350217795,-12.237278437616324,4.098528224743549,-15.423421217034598,4.703926623992474,-20.67901457292502,5.1743809046876,-3.7439049125096924,2.6928139386459238,-15.191682646179245,2.0855919127046807,-17.760338899371483,4.43394554204379,-13.51812645007687,2.7557353018218382,-5.690261855248355,3.5909582244107385,-7.844574287062455,3.6074947419558074,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_0.wav
-697.9087477236939,26.6990548092648,191.11566121186348,23.354476032386778,-10.837611120357671,14.103462882091431,0.09928648482024238,15.55938668765021,-30.427730173538635,9.503920119390758,18.321151192985724,7.972752810742648,-20.362676418763932,12.768320897512616,-21.05178823150631,8.035225083519082,-13.259933595991473,5.187176104846509,-6.186527831060424,5.392144739188004,-2.8177071820125494,4.157616284046153,-19.238112558511354,5.166387865434255,-14.436068771620757,3.9369653986226627,-21.494425660504906,3.2506403310968506,-17.479670356570203,4.702256523284778,-23.341712122544926,5.50748899943112,-17.916646694997496,4.730529257786903,-12.03932548704169,2.693977361425601,-7.274527487426474,3.1837114427988666,-2.396287365426839,5.84232382461263,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_1.wav
-736.4410482961418,64.95738972687352,169.75479021981232,18.284322706386124,-14.350770321068781,6.595055378211675,14.614171942038633,21.849662385917984,-27.163682783596588,4.878811698297407,32.03341950619064,14.847018559729301,-9.987225476630341,4.619485771499493,-8.670974883477788,4.370182151444721,-21.39591734609497,5.003432389149206,-14.635896749718166,3.941137837360846,-6.7886512193652155,3.191067955687073,-16.29735636464764,5.171228004581958,-11.289588774639533,4.2543095509036055,-18.079382716460895,2.6487418989099405,-8.286263824619752,2.057949408135324,-16.462047314273264,3.388286451538698,-13.959754492636591,4.179455630194691,-15.565044040933898,3.3379752396178044,-9.669222857368046,2.7239495667173332,-8.213583306388026,2.8504515191465654,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_2.wav
-655.6592136890467,66.96953495020693,202.128210470689,35.64656324260416,-40.771613214851556,32.68600764946096,-18.247698284642414,20.44317970383804,-39.00396060796156,14.76312838629228,8.812846473480509,12.424912245888088,-29.867155777755766,14.24308337460025,-14.024765265916326,4.267436426879468,-15.470127104498616,5.289141429016794,-14.882859712650577,7.4447864139529445,-1.5602562241395448,3.2375857993604185,-12.832973778718184,1.9145070993310205,-14.514806983612646,3.6398372631335008,-18.875439683118174,3.595499929367998,-6.633671064790454,7.221364330491037,-14.362475108373317,2.7967277055761763,-14.914366827954709,2.505057972625221,-9.562432430815,3.550672278980774,-2.2886721544872466,4.773974014292066,-2.1113229815633736,3.4962417038196714,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_3.wav
-720.1889686438805,31.55380285912829,183.07103406940914,17.204299293344736,-6.408071573498646,11.334945965168991,5.752727829046885,13.176995895465438,-33.069208851443236,14.813441257636871,20.210971522620948,12.576131183986801,-16.63522692934748,13.791457049133289,-17.46724229263519,4.510393968764161,-17.77447526843809,6.101094988969177,-11.007783304951511,6.337691380759146,-5.101803656463691,2.7965375145045197,-20.138616555090955,2.8564357392070194,-13.392652127589173,3.5374442280122915,-20.495173226871877,2.4921329409399244,-14.045337566369662,4.615532580587978,-21.359896350716813,4.849230948754134,-16.967421537869683,2.761560191965698,-11.337625363140887,3.9738965206323047,-7.16876366143227,6.0083140110595386,-1.8625793275380442,4.436485823041852,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_4.wav
-704.0483923441166,80.56280402256533,190.8344092708269,36.61422027433465,-36.621133266913404,27.365552858021193,-6.899738777307251,28.411872982048134,-35.06242032566753,8.637014012683572,20.49141232434421,17.483819445804357,-23.595165174102355,16.179901851261185,-10.065654739761046,2.683580585912601,-18.967627614958896,4.028505225729684,-17.615058426368872,3.138745486458471,-4.477702203715626,2.0960704459084227,-13.672251539163206,5.436128385060305,-14.474025094027363,3.236420141314567,-17.32080547469013,2.4413949897615708,-2.5731994094074606,3.066144716660876,-12.697314388565038,2.908616401784822,-12.848995726280522,2.777939833835814,-12.077018124046793,3.1813814183373603,-4.01938093015369,4.340420819055594,-4.517351388887972,2.8033392073475847,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_5.wav
-676.0806762372761,51.764351350721334,198.4389093033672,31.99966649005046,-25.84213715791096,26.22358134103112,-18.12856652934404,17.8204511599255,-34.621452188036976,8.723589992306248,10.675858203908476,11.658460316872473,-24.545563903423826,12.583650146912104,-19.700900171277965,6.486349497696959,-12.630198955303108,3.0534140762483264,-12.36636033160667,8.031411490662588,-1.9586357499162554,1.897756338422017,-15.423009840030048,3.710275152299347,-15.958149912629954,3.958783831943325,-21.32789273063571,3.369484254100378,-13.710089915039621,7.704263718306959,-19.420008364848623,6.3795473611461135,-18.669602510771647,2.3791943033976137,-11.979343051421331,3.301962859840907,-5.9104860521963065,4.430448544846286,-1.8479697158850432,3.8193621545750363,1,LS,MIX,MIX/L0106.wav,train/MIX_segmented/L0106_seg_6.wav
-680.3867209053917,75.87884091998431,199.51777532544105,32.078602835867294,-29.727145505745153,29.287844756431802,10.557361480070723,14.81388636660061,-23.858584479988032,13.000124235022705,25.592331589235766,10.217299578704528,-19.80963419371043,12.360787002468344,-1.920893389580122,4.72983750219964,-7.476922743381503,5.629576526292476,-4.457279286035708,3.984551221506716,-2.6608529019871474,3.8550390500585694,-13.938941142973869,3.4831046808870534,-9.897624447627654,3.202617939035292,-17.42493747187798,4.203777893544469,-10.942433733905743,4.946258040602651,-14.319079332266977,3.164005965859102,-9.674505067637368,1.3249690862487167,-11.893485973531387,2.3742635871741546,-8.446128819167567,1.9509028451197656,-7.540623672787412,2.3080091347810114,1,HS,MIX,MIX/H0087.wav,train/MIX_segmented/H0087_seg_0.wav
-648.522360593864,64.96509036552094,194.74221462269202,50.33987206429264,-16.178974832043544,22.68619453512764,-9.680432437830257,21.87035139480972,-1.1957070390599955,9.484977452284436,7.2860855889455785,11.335505041911329,-11.132738229039452,10.065278571731923,-5.7826928133314865,2.8854307969823267,-0.13864961982416213,5.8055851978869875,-7.870063835100679,5.12213339807278,-1.9281532667184695,3.8963521537899735,-12.16016561269243,4.754714399060533,-13.359315103626013,5.2492592444115065,-15.058697008436608,4.001097282493774,-13.85522801299568,4.511626319070856,-10.691479381397569,2.5233662876122724,-11.943506942070478,1.8209750637437003,-9.345060519730286,3.0769934097245426,-9.398535336340547,1.889337739091941,-7.0123849546459756,2.4436628038190666,1,HS,MIX,MIX/H0087.wav,train/MIX_segmented/H0087_seg_1.wav
-627.9521738358976,54.47996342004937,227.72569712927788,28.26912333861872,-60.0865598084579,26.289169694814674,-5.777477672074532,13.307926833892077,-22.818995320012917,9.7794724335782,9.435575845052988,11.160760434468076,-24.765536235126014,7.505017671981246,3.53530862199018,3.2678963862886192,-2.839667609214398,4.861799003547551,-4.004272275638209,5.621584599413296,0.9530677464264161,3.2203626652806396,-14.645048075588754,2.7835482205121465,-11.584878832099474,1.8086000194428287,-20.56761325182778,2.9977279674811173,-14.3065847817699,2.151466737740386,-15.879467793803567,1.790349220616037,-10.837269034403466,1.796441514384711,-13.901549075074957,2.982882179762833,-9.48589148725627,1.3870796694787584,-9.090352397956725,1.6459476742471177,1,HS,MIX,MIX/H0087.wav,train/MIX_segmented/H0087_seg_2.wav
-650.0316960564385,67.5017497314235,212.64339111413418,34.25577574245692,-38.922975287917154,31.80925894283556,1.0571942376867849,22.662800306362115,-15.461957390397368,7.996393930125619,16.58436906269622,16.276642523893084,-15.130734126995202,7.083369636341938,0.6178988578219933,5.098129117944593,-3.842905589917512,6.385538437981575,-6.943139703048522,3.6551295577625273,-0.511609752003565,3.221626743381963,-15.279047441252064,3.260063166667611,-10.425527648741706,2.7909455851945997,-17.94709844124709,3.6757333037762048,-12.993469342818061,4.3596536349353565,-14.970531258840792,1.5901022104796179,-11.056961855130137,2.6872911353159226,-10.979987286212587,3.2864268757545054,-10.24283738475142,2.1308753226371464,-8.567891735743803,2.171352208756737,1,HS,MIX,MIX/H0087.wav,train/MIX_segmented/H0087_seg_3.wav
-624.6781767278623,77.12766008980756,219.07310710087336,37.985542794071485,-33.862519083921995,43.29534178502781,-4.76780433440635,21.54607192947156,-13.558614940020142,4.399785093197481,3.5122639638735293,11.887071072870983,-13.948579496042452,5.516009769864535,0.440569719692508,8.498433377219271,-5.441354209206732,8.05239734627354,-9.259283214878192,6.661836034597056,-1.2207205304565714,4.478236967379744,-16.71454095192663,3.7600146287391736,-14.000953847913044,1.8333692324540298,-20.886390687042894,3.7116840570356513,-16.56716996936276,5.549667737714366,-14.789807824280324,3.116666363556854,-12.968380353423345,2.1319876635435824,-12.555891388547801,4.102500137339955,-10.449249449226937,1.9929076730000344,-8.795684422831304,2.6624362379344726,1,HS,MIX,MIX/H0087.wav,train/MIX_segmented/H0087_seg_4.wav
